Mode,LineAbbr,Month,Year,ServiceType,AvgBoardings,City,County,ObjectId
Fixed Route Bus - Regular,811,May,2019,SAT,58,"Draper, Pleasant Grove, Lehi, Lindon, Orem, Bluffdale, American Fork, Provo","Utah, Salt Lake",853
Fixed Route Bus - Regular,516,April,2018,SUN,175,Salt Lake City ,Salt Lake,854
Fixed Route Bus - Regular,664,February,2017,WKD,42,Salt Lake City ,Salt Lake,855
Fixed Route Bus - Regular,811,May,2019,SUN,72,"Draper, Pleasant Grove, Lehi, Lindon, Orem, Bluffdale, American Fork, Provo","Utah, Salt Lake",856
Fixed Route Bus - Regular,516,April,2018,WKD,1117,Salt Lake City ,Salt Lake,857
Fixed Route Bus - Regular,863,May,2018,WKD,128,Lehi,Utah,858
Fixed Route Bus - Regular,664,March,2017,WKD,51,Salt Lake City ,Salt Lake,859
Fixed Route Bus - Regular,811,May,2019,WKD,137,"Draper, Pleasant Grove, Lehi, Lindon, Orem, Bluffdale, American Fork, Provo","Utah, Salt Lake",860
Fixed Route Bus - Regular,516,May,2018,SAT,350,Salt Lake City ,Salt Lake,861
Fixed Route Bus - Regular,863,June,2018,WKD,139,Lehi,Utah,862
Fixed Route Bus - Regular,664,April,2017,WKD,57,Salt Lake City ,Salt Lake,863
Fixed Route Bus - Regular,811,June,2019,SAT,76,"Draper, Pleasant Grove, Lehi, Lindon, Orem, Bluffdale, American Fork, Provo","Utah, Salt Lake",864
Fixed Route Bus - Regular,516,May,2018,SUN,162,Salt Lake City ,Salt Lake,865
Fixed Route Bus - Regular,863,July,2018,WKD,127,Lehi,Utah,866
Fixed Route Bus - Regular,664,May,2017,WKD,59,Salt Lake City ,Salt Lake,867
Fixed Route Bus - Regular,811,June,2019,SUN,78,"Draper, Pleasant Grove, Lehi, Lindon, Orem, Bluffdale, American Fork, Provo","Utah, Salt Lake",868
Fixed Route Bus - Regular,516,May,2018,WKD,1119,Salt Lake City ,Salt Lake,869
Fixed Route Bus - Regular,863,August,2018,WKD,141,Lehi,Utah,870
Fixed Route Bus - Regular,863,September,2018,WKD,136,Lehi,Utah,871
Fixed Route Bus - Regular,863,October,2018,WKD,143,Lehi,Utah,872
Fixed Route Bus - Regular,863,November,2018,WKD,132,Lehi,Utah,873
Fixed Route Bus - Regular,863,December,2018,SAT,0,Lehi,Utah,874
Fixed Route Bus - Regular,863,December,2018,WKD,104,Lehi,Utah,875
Fixed Route Bus - Regular,863,January,2019,WKD,134,Lehi,Utah,876
Fixed Route Bus - Regular,863,February,2019,WKD,136,Lehi,Utah,877
Fixed Route Bus - Regular,863,March,2019,WKD,124,Lehi,Utah,878
Fixed Route Bus - Regular,863,April,2019,WKD,115,Lehi,Utah,879
Fixed Route Bus - Regular,863,May,2019,WKD,120,Lehi,Utah,880
Fixed Route Bus - Regular,863,June,2019,WKD,120,Lehi,Utah,881
Fixed Route Bus - Regular,863,July,2019,WKD,124,Lehi,Utah,882
Fixed Route Bus - Regular,863,August,2019,WKD,46,Lehi,Utah,883
Fixed Route Bus - Regular,630,January,2017,SAT,241,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",884
Fixed Route Bus - Regular,630,January,2017,WKD,413,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",885
Fixed Route Bus - Regular,630,February,2017,SAT,285,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",886
Fixed Route Bus - Regular,630,February,2017,WKD,456,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",887
Fixed Route Bus - Regular,630,March,2017,SAT,310,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",888
Fixed Route Bus - Regular,630,March,2017,WKD,475,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",889
Fixed Route Bus - Regular,630,April,2017,SAT,309,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",890
Fixed Route Bus - Regular,630,April,2017,WKD,463,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",891
Fixed Route Bus - Regular,630,May,2017,SAT,319,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",892
Fixed Route Bus - Regular,630,May,2017,WKD,455,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",893
Fixed Route Bus - Regular,630,June,2017,SAT,291,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",894
Fixed Route Bus - Regular,630,June,2017,WKD,436,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",895
Fixed Route Bus - Regular,630,July,2017,SAT,275,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",896
Fixed Route Bus - Regular,630,July,2017,WKD,456,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",897
Fixed Route Bus - Regular,630,August,2017,SAT,298,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",898
Fixed Route Bus - Regular,630,August,2017,WKD,466,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",899
Fixed Route Bus - Regular,630,September,2017,SAT,304,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",900
Fixed Route Bus - Regular,630,September,2017,WKD,488,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",901
Fixed Route Bus - Regular,630,October,2017,SAT,334,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",902
Fixed Route Bus - Regular,630,October,2017,WKD,458,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",903
Fixed Route Bus - Regular,630,November,2017,SAT,296,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",904
Fixed Route Bus - Regular,630,November,2017,WKD,429,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",905
Fixed Route Bus - Regular,630,December,2017,SAT,269,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",906
Fixed Route Bus - Regular,630,December,2017,WKD,394,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",907
Fixed Route Bus - Regular,630,January,2018,SAT,233,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",908
Fixed Route Bus - Regular,630,January,2018,WKD,392,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",909
Fixed Route Bus - Regular,630,February,2018,SAT,253,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",910
Fixed Route Bus - Regular,630,February,2018,WKD,385,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",911
Fixed Route Bus - Regular,630,March,2018,SAT,246,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",912
Fixed Route Bus - Regular,630,March,2018,WKD,381,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",913
Fixed Route Bus - Regular,630,April,2018,SAT,264,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",914
Fixed Route Bus - Regular,630,April,2018,WKD,402,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",915
Fixed Route Bus - Regular,630,May,2018,SAT,293,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",916
Fixed Route Bus - Regular,516,June,2018,SAT,393,Salt Lake City ,Salt Lake,917
Fixed Route Bus - Regular,630,May,2018,WKD,411,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",918
Fixed Route Bus - Regular,664,June,2017,WKD,68,Salt Lake City ,Salt Lake,919
Fixed Route Bus - Regular,630,June,2018,SAT,292,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",920
Fixed Route Bus - Regular,516,June,2018,SUN,186,Salt Lake City ,Salt Lake,921
Fixed Route Bus - Regular,811,June,2019,WKD,150,"Draper, Pleasant Grove, Lehi, Lindon, Orem, Bluffdale, American Fork, Provo","Utah, Salt Lake",922
Fixed Route Bus - Regular,516,June,2018,WKD,1052,Salt Lake City ,Salt Lake,923
Fixed Route Bus - Regular,811,December,2017,SUN,63,"Draper, Pleasant Grove, Lehi, Lindon, Orem, Bluffdale, American Fork, Provo","Utah, Salt Lake",924
Fixed Route Bus - Regular,811,July,2019,SAT,78,"Draper, Pleasant Grove, Lehi, Lindon, Orem, Bluffdale, American Fork, Provo","Utah, Salt Lake",925
Fixed Route Bus - Regular,664,July,2017,WKD,60,Salt Lake City ,Salt Lake,926
Fixed Route Bus - Regular,516,July,2018,SAT,320,Salt Lake City ,Salt Lake,927
Fixed Route Bus - Regular,630,June,2018,WKD,420,"Brigham, City, Perry, Harrisville, Ogden, Willard, Pleasant View","Box Elder, Weber",928
Fixed Route Bus - Regular,811,December,2017,WKD,160,"Draper, Pleasant Grove, Lehi, Lindon, Orem, Bluffdale, American Fork, Provo","Utah, Salt Lake",929
Fixed Route Bus - Regular,811,July,2019,SUN,72,"Draper, Pleasant Grove, Lehi, Lindon, Orem, Bluffdale, American Fork, Provo","Utah, Salt Lake",930
